Sensor Log File flight-s1 flight-s1-7@a.com 104 Hz plugin 300075 base 200600,,,,,,,,,
RECORD,TYPE,DATE,TIME,arx, ary, arz, grx, gry, grz
3609,1,11/17/15,18:52:21,-0.002918,0.05262,-0.019367,0.001987,0.012469,-0.000159
3610,1,11/17/15,18:52:21,0.005152,0.057949,-0.008037,0.000674,0.014078,-0.002686
3611,1,11/17/15,18:52:21,-0.008876,0.051332,-0.008852,0.002358,0.013817,-0.002081
3612,1,11/17/15,18:52:21,-0.013749,0.050388,-0.010409,0.004043,0.013556,-0.001475
3613,1,11/17/15,18:52:21,-0.00848,0.048,-0.000201,0.003558,0.012865,-0.001898
3614,1,11/17/15,18:52:21,-0.027608,0.064628,-0.01686,0.00627,0.01325,-0.001415
3615,1,11/17/15,18:52:21,-0.025169,0.057865,0.011405,0.007956,0.012579,-0.002953
3616,1,11/17/15,18:52:21,-0.024248,0.056074,0.003729,0.007472,0.012296,-0.001231
3617,1,11/17/15,18:52:21,-0.028435,0.054036,0.020745,0.007957,0.012885,-0.001343
3618,1,11/17/15,18:52:21,-0.028679,0.051794,0.009342,0.008129,0.011593,0.000569
